"","...1","method","dataset","series","time_fit","time_detect","time_detect_RT","time_RT","precision","recall","f1","precision_soft","recall_soft","f1_soft","precision_RT","recall_RT","f1_RT","precision_RT_soft","recall_RT_soft","f1_RT_soft"
"607",7,"wavelet","A3Benchmark","TS14",2.74181365966797e-05,0.00304722785949707,0.00303101539611816,1.59115648269653,0,0,NA,0,0,NA,1,1,1,1,1,1
"608",8,"wavelet","A3Benchmark","TS15",2.05039978027344e-05,0.00299692153930664,0.00300288200378418,5.14691805839539,0.111111111111111,0.166666666666667,0.133333333333333,0.111111111111111,0.166666666666667,0.133333333333333,0.666666666666667,1,0.8,0.666666666666667,1,0.8
"609",9,"wavelet","A3Benchmark","TS16",2.02655792236328e-05,0.00305914878845215,0.00264954566955566,2.16322469711304,0.0769230769230769,0.111111111111111,0.0909090909090909,0.0923076923076923,0.133333333333333,0.109090909090909,0.388888888888889,0.777777777777778,0.518518518518518,0.477777777777778,0.955555555555555,0.637037037037037
"610",10,"wavelet","A3Benchmark","TS17",1.85966491699219e-05,0.00265073776245117,0.00259661674499512,1.32655787467957,0,0,NA,0,0,NA,0.5,1,0.666666666666667,0.5,1,0.666666666666667
"611",11,"wavelet","A3Benchmark","TS18",2.00271606445312e-05,0.00264430046081543,0.00244736671447754,3.87363219261169,0.1,0.0833333333333333,0.0909090909090909,0.1,0.0833333333333333,0.0909090909090909,0.833333333333333,0.833333333333333,0.833333333333333,0.966666666666667,0.966666666666667,0.966666666666667
"612",12,"wavelet","A3Benchmark","TS19",3.55243682861328e-05,0.00376653671264648,0.00244259834289551,3.0563108921051,0.272727272727273,0.3,0.285714285714286,0.272727272727273,0.3,0.285714285714286,0.909090909090909,1,0.952380952380952,0.909090909090909,1,0.952380952380952
"613",13,"wavelet","A3Benchmark","TS2",5.22136688232422e-05,0.00606799125671387,0.00263833999633789,3.07390880584717,0,0,NA,0,0,NA,1,1,1,1,1,1
"614",14,"wavelet","A3Benchmark","TS20",2.00271606445312e-05,0.00275588035583496,0.00280094146728516,2.16205668449402,0,0,NA,0,0,NA,0.916666666666667,0.916666666666667,0.916666666666667,0.983333333333333,0.983333333333333,0.983333333333333
"615",15,"wavelet","A3Benchmark","TS21",1.97887420654297e-05,0.0251846313476562,0.00301480293273926,1.71657705307007,0,0,NA,0,0,NA,1,1,1,1,1,1
"616",16,"wavelet","A3Benchmark","TS22",2.16960906982422e-05,0.00326275825500488,0.00299859046936035,2.86984920501709,0,0,NA,0,0,NA,1,1,1,1,1,1
"617",17,"wavelet","A3Benchmark","TS23",2.36034393310547e-05,0.00318217277526855,0.0028076171875,2.67162609100342,0.785714285714286,0.733333333333333,0.758620689655172,0.785714285714286,0.733333333333333,0.758620689655172,0.75,0.8,0.774193548387097,0.9,0.96,0.929032258064516
"618",18,"wavelet","A3Benchmark","TS24",2.00271606445312e-05,0.00314807891845703,0.0029911994934082,3.04720163345337,0.130434782608696,0.375,0.193548387096774,0.165217391304348,0.475,0.245161290322581,0.875,0.875,0.875,0.975,0.975,0.975
"619",19,"wavelet","A3Benchmark","TS25",2.71797180175781e-05,0.00308847427368164,0.00278043746948242,2.18255043029785,0,0,NA,0,0,NA,1,1,1,1,1,1
"620",20,"wavelet","A3Benchmark","TS26",3.93390655517578e-05,0.0221738815307617,0.00301718711853027,1.32937550544739,0,0,NA,0.05,0.0363636363636364,0.0421052631578947,1,1,1,1,1,1
"621",21,"wavelet","A3Benchmark","TS27",3.64780426025391e-05,0.00397658348083496,0.0025780200958252,2.02244186401367,0,0,NA,0,0,NA,1,1,1,1,1,1
"622",22,"wavelet","A3Benchmark","TS28",2.09808349609375e-05,0.00278806686401367,0.00238895416259766,1.87195801734924,0,0,NA,0,0,NA,0.666666666666667,1,0.8,0.666666666666667,1,0.8
"623",23,"wavelet","A3Benchmark","TS29",3.52859497070312e-05,0.00396347045898438,0.00317931175231934,3.09253811836243,0,0,NA,0,0,NA,0.307692307692308,1,0.470588235294118,0.307692307692308,1,0.470588235294118
"624",24,"wavelet","A3Benchmark","TS3",3.55243682861328e-05,0.00415492057800293,0.00261974334716797,1.44936895370483,0,0,NA,0,0,NA,1,1,1,1,1,1
"625",25,"wavelet","A3Benchmark","TS30",3.40938568115234e-05,0.00406861305236816,0.00262832641601562,2.67045187950134,0,0,NA,0,0,NA,1,1,1,1,1,1
"626",26,"wavelet","A3Benchmark","TS31",4.29153442382812e-05,0.00440001487731934,0.00302672386169434,1.64689064025879,1,0.428571428571429,0.6,1,0.428571428571429,0.6,1,1,1,1,1,1
"627",27,"wavelet","A3Benchmark","TS32",3.95774841308594e-05,0.00412893295288086,0.0028388500213623,4.15296649932861,0.352941176470588,0.428571428571429,0.387096774193548,0.352941176470588,0.428571428571429,0.387096774193548,0.733333333333333,0.785714285714286,0.758620689655172,0.893333333333333,0.957142857142857,0.924137931034483
"628",28,"wavelet","A3Benchmark","TS33",3.83853912353516e-05,0.00426363945007324,0.00297164916992188,2.52556037902832,0.272727272727273,0.75,0.4,0.272727272727273,0.75,0.4,0.666666666666667,1,0.8,0.666666666666667,1,0.8
"629",29,"wavelet","A3Benchmark","TS34",3.52859497070312e-05,0.0239391326904297,0.00280117988586426,2.32434582710266,0.0909090909090909,1,0.166666666666667,0.0909090909090909,1,0.166666666666667,0.0333333333333333,1,0.0645161290322581,0.0333333333333333,1,0.0645161290322581
"630",30,"wavelet","A3Benchmark","TS35",2.09808349609375e-05,0.00311422348022461,0.00301003456115723,3.40022897720337,0.0833333333333333,0.333333333333333,0.133333333333333,0.0833333333333333,0.333333333333333,0.133333333333333,0.5,1,0.666666666666667,0.5,1,0.666666666666667
"631",31,"wavelet","A3Benchmark","TS36",3.95774841308594e-05,0.00400590896606445,0.00284481048583984,6.30153679847717,0,0,NA,0,0,NA,1,1,1,1,1,1
"632",32,"wavelet","A3Benchmark","TS37",3.74317169189453e-05,0.00378656387329102,0.00268888473510742,4.20100855827332,0.352941176470588,0.6,0.444444444444444,0.4,0.68,0.503703703703704,0.909090909090909,1,0.952380952380952,0.909090909090909,1,0.952380952380952
"633",33,"wavelet","A3Benchmark","TS38",3.48091125488281e-05,0.00382351875305176,0.00302910804748535,1.49539279937744,0,0,NA,0,0,NA,1,1,1,1,1,1
"634",34,"wavelet","A3Benchmark","TS39",3.91006469726562e-05,0.00463628768920898,0.00298953056335449,3.00663161277771,0,0,NA,0.05,0.0333333333333333,0.04,0.857142857142857,1,0.923076923076923,0.857142857142857,1,0.923076923076923
"635",35,"wavelet","A3Benchmark","TS4",3.48091125488281e-05,0.00400757789611816,0.00260186195373535,4.30760407447815,0,0,NA,0,0,NA,1,1,1,1,1,1
"636",36,"wavelet","A3Benchmark","TS40",3.76701354980469e-05,0.0045323371887207,0.00272297859191895,2.3213427066803,0,0,NA,0,0,NA,0.666666666666667,0.8,0.727272727272727,0.733333333333333,0.88,0.8
"637",37,"wavelet","A3Benchmark","TS41",3.69548797607422e-05,0.00369787216186523,0.00244331359863281,1.74404144287109,1,0.5,0.666666666666667,1,0.5,0.666666666666667,0.928571428571429,0.928571428571429,0.928571428571429,0.985714285714286,0.985714285714286,0.985714285714286
"638",38,"wavelet","A3Benchmark","TS42",1.9073486328125e-05,0.00277900695800781,0.00282406806945801,13.9333443641663,0,0,NA,0,0,NA,0.875,0.875,0.875,0.975,0.975,0.975
"639",39,"wavelet","A3Benchmark","TS43",3.33786010742188e-05,0.0040738582611084,0.00301289558410645,2.34789395332336,0.0909090909090909,0.0666666666666667,0.0769230769230769,0.127272727272727,0.0933333333333333,0.107692307692308,0.733333333333333,0.733333333333333,0.733333333333333,0.946666666666667,0.946666666666667,0.946666666666667
"640",40,"wavelet","A3Benchmark","TS44",3.62396240234375e-05,0.00379014015197754,0.00258541107177734,3.57191610336304,0.75,0.5625,0.642857142857143,0.75,0.5625,0.642857142857143,0.866666666666667,0.8125,0.838709677419355,0.973333333333333,0.9125,0.941935483870968
"641",41,"wavelet","A3Benchmark","TS45",3.64780426025391e-05,0.00401663780212402,0.00261044502258301,2.2136538028717,0.130434782608696,0.6,0.214285714285714,0.130434782608696,0.6,0.214285714285714,0.2,1,0.333333333333333,0.2,1,0.333333333333333
"642",42,"wavelet","A3Benchmark","TS46",4.38690185546875e-05,0.00445795059204102,0.00245261192321777,3.4066162109375,0,0,NA,0,0,NA,0.375,1,0.545454545454545,0.375,1,0.545454545454545
"643",43,"wavelet","A3Benchmark","TS47",3.52859497070312e-05,0.00381565093994141,0.00267529487609863,4.09707355499268,0.333333333333333,0.266666666666667,0.296296296296296,0.383333333333333,0.306666666666667,0.340740740740741,0.866666666666667,0.866666666666667,0.866666666666667,0.973333333333333,0.973333333333333,0.973333333333333
"644",44,"wavelet","A3Benchmark","TS48",3.67164611816406e-05,0.0240409374237061,0.00266051292419434,2.87464570999146,0.181818181818182,0.153846153846154,0.166666666666667,0.181818181818182,0.153846153846154,0.166666666666667,0.857142857142857,0.923076923076923,0.888888888888889,0.914285714285714,0.984615384615385,0.948148148148148
"645",45,"wavelet","A3Benchmark","TS49",3.50475311279297e-05,0.00401973724365234,0.0030219554901123,2.47312164306641,0.5,0.6875,0.578947368421053,0.5,0.6875,0.578947368421053,0.666666666666667,0.75,0.705882352941177,0.844444444444444,0.95,0.894117647058824
"646",46,"wavelet","A3Benchmark","TS5",4.22000885009766e-05,0.0045316219329834,0.00311446189880371,1.55481624603271,0,0,NA,0,0,NA,1,1,1,1,1,1
"647",47,"wavelet","A3Benchmark","TS50",4.17232513427734e-05,0.00435280799865723,0.00278234481811523,2.59307742118835,0,0,NA,0.2,0.0857142857142857,0.12,0.7,1,0.823529411764706,0.7,1,0.823529411764706
"648",48,"wavelet","A3Benchmark","TS51",3.86238098144531e-05,0.00469207763671875,0.00279784202575684,5.63786697387695,0.125,0.0769230769230769,0.0952380952380952,0.125,0.0769230769230769,0.0952380952380952,1,1,1,1,1,1
"649",49,"wavelet","A3Benchmark","TS52",3.76701354980469e-05,0.00395822525024414,0.011357307434082,3.43716382980347,0.307692307692308,0.666666666666667,0.421052631578947,0.307692307692308,0.666666666666667,0.421052631578947,1,1,1,1,1,1
"650",50,"wavelet","A3Benchmark","TS53",3.33786010742188e-05,0.00389814376831055,0.00264930725097656,1.3615984916687,0.25,0.133333333333333,0.173913043478261,0.25,0.133333333333333,0.173913043478261,1,1,1,1,1,1
"651",51,"wavelet","A3Benchmark","TS54",3.71932983398438e-05,0.00415229797363281,0.0028388500213623,3.50801301002502,0.347826086956522,0.5,0.41025641025641,0.365217391304348,0.525,0.430769230769231,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"652",52,"wavelet","A3Benchmark","TS55",3.69548797607422e-05,0.00414919853210449,0.00242710113525391,2.71450328826904,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,1,1,1,1,1,1
"653",53,"wavelet","A3Benchmark","TS56",3.38554382324219e-05,0.00402402877807617,0.00244140625,3.41804504394531,0,0,NA,0,0,NA,0.0666666666666667,1,0.125,0.0666666666666667,1,0.125
"654",54,"wavelet","A3Benchmark","TS57",3.88622283935547e-05,0.00438547134399414,0.00267457962036133,2.25628089904785,0.0909090909090909,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.1,0.9,1,0.947368421052632,0.9,1,0.947368421052632
"655",55,"wavelet","A3Benchmark","TS58",3.67164611816406e-05,0.00391530990600586,0.00277996063232422,3.61463046073914,0,0,NA,0,0,NA,0.428571428571429,1,0.6,0.428571428571429,1,0.6
"656",56,"wavelet","A3Benchmark","TS59",3.91006469726562e-05,0.00431609153747559,0.00307202339172363,2.74037718772888,0.1,0.0909090909090909,0.0952380952380952,0.1,0.0909090909090909,0.0952380952380952,0.733333333333333,1,0.846153846153846,0.733333333333333,1,0.846153846153846
"657",57,"wavelet","A3Benchmark","TS6",4.00543212890625e-05,0.00401544570922852,0.0024266242980957,1.72611737251282,0.416666666666667,0.833333333333333,0.555555555555556,0.416666666666667,0.833333333333333,0.555555555555556,1,1,1,1,1,1
"658",58,"wavelet","A3Benchmark","TS60",3.83853912353516e-05,0.00452733039855957,0.00259494781494141,1.15048265457153,0.125,0.0833333333333333,0.1,0.125,0.0833333333333333,0.1,1,1,1,1,1,1
"659",59,"wavelet","A3Benchmark","TS61",3.57627868652344e-05,0.0040590763092041,0.00260090827941895,2.21316266059875,0,0,NA,0,0,NA,0.928571428571429,1,0.962962962962963,0.928571428571429,1,0.962962962962963
"660",60,"wavelet","A3Benchmark","TS62",3.69548797607422e-05,0.00406765937805176,0.00243306159973145,3.10990476608276,0,0,NA,0,0,NA,1,1,1,1,1,1
"661",61,"wavelet","A3Benchmark","TS63",3.60012054443359e-05,0.00379419326782227,0.0028080940246582,3.14276766777039,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,1
"662",62,"wavelet","A3Benchmark","TS64",3.88622283935547e-05,0.00389862060546875,0.00243806838989258,1.61496329307556,1,1,1,1,1,1,1,1,1,1,1,1
"663",63,"wavelet","A3Benchmark","TS65",4.24385070800781e-05,0.00439143180847168,0.00388431549072266,4.64744234085083,0.307692307692308,0.571428571428571,0.4,0.307692307692308,0.571428571428571,0.4,1,1,1,1,1,1
"664",64,"wavelet","A3Benchmark","TS66",3.60012054443359e-05,0.00393414497375488,0.00298237800598145,1.32465028762817,0.1,1,0.181818181818182,0.1,1,0.181818181818182,0.5,1,0.666666666666667,0.5,1,0.666666666666667
"665",65,"wavelet","A3Benchmark","TS67",5.17368316650391e-05,0.00427079200744629,0.00278139114379883,6.84413838386536,0.153846153846154,0.125,0.137931034482759,0.153846153846154,0.125,0.137931034482759,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"666",66,"wavelet","A3Benchmark","TS68",4.00543212890625e-05,0.00458288192749023,0.00319266319274902,2.75152659416199,0.333333333333333,0.3125,0.32258064516129,0.333333333333333,0.3125,0.32258064516129,0.9375,0.9375,0.9375,0.9875,0.9875,0.9875
"667",67,"wavelet","A3Benchmark","TS69",4.14848327636719e-05,0.00452852249145508,0.00283098220825195,3.26431393623352,0.263157894736842,0.714285714285714,0.384615384615385,0.273684210526316,0.742857142857143,0.4,0.636363636363636,1,0.777777777777778,0.636363636363636,1,0.777777777777778
"668",68,"wavelet","A3Benchmark","TS7",4.26769256591797e-05,0.00445222854614258,0.00255727767944336,2.65071892738342,0.363636363636364,0.8,0.5,0.363636363636364,0.8,0.5,0.833333333333333,1,0.909090909090909,0.833333333333333,1,0.909090909090909
"669",69,"wavelet","A3Benchmark","TS70",3.83853912353516e-05,0.0262796878814697,0.00260353088378906,2.36596012115479,0,0,NA,0,0,NA,0.692307692307692,1,0.818181818181818,0.692307692307692,1,0.818181818181818
"670",70,"wavelet","A3Benchmark","TS71",3.57627868652344e-05,0.00401020050048828,0.00277614593505859,5.83328557014465,0,0,NA,0.1,0.05,0.0666666666666667,0.875,0.875,0.875,0.975,0.975,0.975
"671",71,"wavelet","A3Benchmark","TS72",4.00543212890625e-05,0.00439119338989258,0.00304722785949707,2.11517715454102,0.166666666666667,0.125,0.142857142857143,0.166666666666667,0.125,0.142857142857143,0.35,0.875,0.5,0.39,0.975,0.557142857142857
"672",72,"wavelet","A3Benchmark","TS73",4.02927398681641e-05,0.00485658645629883,0.00299596786499023,2.33846688270569,0.318181818181818,0.466666666666667,0.378378378378378,0.345454545454545,0.506666666666667,0.410810810810811,0.8125,0.866666666666667,0.838709677419355,0.8625,0.92,0.890322580645161
"673",73,"wavelet","A3Benchmark","TS74",3.29017639160156e-05,0.00380969047546387,0.00302958488464355,4.60232210159302,0,0,NA,0,0,NA,1,1,1,1,1,1
"674",74,"wavelet","A3Benchmark","TS75",4.17232513427734e-05,0.00413680076599121,0.00307178497314453,2.33850789070129,0.210526315789474,0.285714285714286,0.242424242424242,0.284210526315789,0.385714285714286,0.327272727272727,0.857142857142857,0.857142857142857,0.857142857142857,0.971428571428571,0.971428571428571,0.971428571428571
"675",75,"wavelet","A3Benchmark","TS76",3.93390655517578e-05,0.0239250659942627,0.00240063667297363,2.8100311756134,0.363636363636364,0.8,0.5,0.363636363636364,0.8,0.5,1,1,1,1,1,1
"676",76,"wavelet","A3Benchmark","TS77",5.05447387695312e-05,0.00423669815063477,0.00298380851745605,1.51394248008728,1,0.75,0.857142857142857,1,0.75,0.857142857142857,1,1,1,1,1,1
"677",77,"wavelet","A3Benchmark","TS78",4.10079956054688e-05,0.0046241283416748,0.00242376327514648,3.02966451644897,0.166666666666667,0.133333333333333,0.148148148148148,0.166666666666667,0.133333333333333,0.148148148148148,0.866666666666667,0.866666666666667,0.866666666666667,0.973333333333333,0.973333333333333,0.973333333333333
"678",78,"wavelet","A3Benchmark","TS79",4.26769256591797e-05,0.00455737113952637,0.00304150581359863,2.41439509391785,0.0714285714285714,0.2,0.105263157894737,0.0714285714285714,0.2,0.105263157894737,1,1,1,1,1,1
"679",79,"wavelet","A3Benchmark","TS8",3.71932983398438e-05,0.0039830207824707,0.00270462036132812,1.26235795021057,0,0,NA,0,0,NA,1,1,1,1,1,1
"680",80,"wavelet","A3Benchmark","TS80",3.76701354980469e-05,0.00456809997558594,0.00300979614257812,5.74778628349304,0,0,NA,0.1,0.0461538461538461,0.0631578947368421,0.923076923076923,0.923076923076923,0.923076923076923,0.984615384615385,0.984615384615385,0.984615384615385
"681",81,"wavelet","A3Benchmark","TS81",3.69548797607422e-05,0.00398421287536621,0.00310826301574707,2.34893703460693,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.923076923076923,1,0.96,0.923076923076923,1,0.96
"682",82,"wavelet","A3Benchmark","TS82",3.814697265625e-05,0.00417995452880859,0.00281429290771484,2.76726245880127,0,0,NA,0,0,NA,0.227272727272727,0.714285714285714,0.344827586206897,0.3,0.942857142857143,0.455172413793103
"683",83,"wavelet","A3Benchmark","TS83",4.17232513427734e-05,0.00461387634277344,0.00265407562255859,2.6155047416687,0.4,0.666666666666667,0.5,0.4,0.666666666666667,0.5,1,1,1,1,1,1
"684",84,"wavelet","A3Benchmark","TS84",3.79085540771484e-05,0.00460338592529297,0.00281119346618652,3.54879879951477,0,0,NA,0.04,0.08,0.0533333333333333,0.263157894736842,1,0.416666666666667,0.263157894736842,1,0.416666666666667
"685",85,"wavelet","A3Benchmark","TS85",3.88622283935547e-05,0.00447940826416016,0.00258159637451172,2.79067897796631,0.315789473684211,0.75,0.444444444444444,0.315789473684211,0.75,0.444444444444444,1,1,1,1,1,1
"686",86,"wavelet","A3Benchmark","TS86",4.05311584472656e-05,0.00449347496032715,0.00306963920593262,3.34005331993103,1,0.692307692307692,0.818181818181818,1,0.692307692307692,0.818181818181818,1,1,1,1,1,1
"687",87,"wavelet","A3Benchmark","TS87",3.76701354980469e-05,0.00403285026550293,0.00283050537109375,3.05393242835999,0.0434782608695652,0.142857142857143,0.0666666666666667,0.0695652173913043,0.228571428571429,0.106666666666667,0.545454545454545,0.857142857142857,0.666666666666667,0.618181818181818,0.971428571428571,0.755555555555555
"688",88,"wavelet","A3Benchmark","TS88",3.48091125488281e-05,0.00396895408630371,0.00255703926086426,3.19012522697449,0.0434782608695652,0.0833333333333333,0.0571428571428571,0.0521739130434783,0.1,0.0685714285714286,0.533333333333333,0.666666666666667,0.592592592592593,0.746666666666667,0.933333333333333,0.82962962962963
"689",89,"wavelet","A3Benchmark","TS89",3.76701354980469e-05,0.0234434604644775,0.00310134887695312,1.83120727539062,0.25,0.214285714285714,0.230769230769231,0.25,0.214285714285714,0.230769230769231,0.923076923076923,0.857142857142857,0.888888888888889,0.984615384615385,0.914285714285714,0.948148148148148
"690",90,"wavelet","A3Benchmark","TS9",3.52859497070312e-05,0.00398421287536621,0.00263214111328125,1.54709720611572,0.538461538461538,0.7,0.608695652173913,0.538461538461538,0.7,0.608695652173913,1,1,1,1,1,1
"691",91,"wavelet","A3Benchmark","TS90",3.74317169189453e-05,0.00416684150695801,0.00280904769897461,1.25391435623169,0,0,NA,0.1,0.08,0.0888888888888889,0.9,0.9,0.9,0.98,0.98,0.98
"692",92,"wavelet","A3Benchmark","TS91",4.26769256591797e-05,0.0254838466644287,0.00306105613708496,6.62770175933838,0.222222222222222,0.8,0.347826086956522,0.244444444444444,0.88,0.382608695652174,1,1,1,1,1,1
